Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YOR069W,0.024770666,0.004980654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031923417,0.007323638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020672405,0.003608679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832590498,0.167409502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813396492,0.186603508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851378989,0.148621011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR074C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002299435,0.166566952,0.098808814,0.026139123,0.003998157,0.000470022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001527308,0.145295259,0.075801749,0.020874092,0.003085735,0.000320345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002370149,0.13659238,0.065195995,0.021354775,0.003473205,0.000226278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007708917,0.558420124,0.33125917,0.087632103,0.013403926,0.00157576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006185824,0.588467467,0.30700839,0.084543188,0.012497686,0.001297446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010340389,0.595919557,0.284434377,0.093165723,0.015152756,0.000987198,0,0,0,0,0,0,0
YOR076C,0,0,0,0,0,0,0,0.000100822,0.001465701,0.001826606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249358,0.000974331,0.001322914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137901,0.000853892,0.001238889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029713691,0.431961388,0.538324921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097917853,0.382600245,0.519481902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061819981,0.382794242,0.555385778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR078W,0.015993538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011156623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005971674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR089C,0.010970698,0.002211811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006448451,0.0017144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007194348,0.001412071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832216198,0.167783802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789975375,0.210024625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835928173,0.164071827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR091W,0.004872585,0.039690072,0.026630827,0.018625511,0.005869277,0.002287395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002622712,0.024165562,0.016703726,0.010293975,0.003683225,0.001326248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005114705,0.051676378,0.032603023,0.021880183,0.005600477,0.002167455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049732605,0.405101324,0.271810623,0.190103436,0.059905452,0.02334656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044607397,0.411010767,0.284098961,0.175081153,0.062644736,0.022556987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042965472,0.434101255,0.273877814,0.183801869,0.047046143,0.018207448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR095C,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047186898,0.114807154,0.031011922,0.009865453,0.003025177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026351255,0.065471716,0.026676767,0.006608446,0.001535311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034312122,0.095269272,0.022631707,0.005743653,0.001313199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229177643,0.557596151,0.150618911,0.047914598,0.014692697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208074288,0.516976539,0.210644585,0.05218149,0.012123097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215433744,0.59816224,0.142096527,0.036062377,0.008245113,0,0,0,0,0,0,0,0,0
YOR096W,0.06203258,0.344073457,0.794067618,1.177614578,1.031016146,0.326319636,0.199478985,0.049718598,0.028325677,0.027231508,0.035370458,0.019120354,0.029937922,0.027501177,0.053660594,0.026523577,0.009406322,0.007406626,0.00335266,0.001758088,0.000560672,0.000460446,0.000382693,0.000187907,0.000292637,0.000347868,9.87E-05,0.051038395,0.285307029,0.634593708,0.95962749,0.803549501,0.261186768,0.16537129,0.038432867,0.023681902,0.021335836,0.02509502,0.01573176,0.021880065,0.022045735,0.040406534,0.024778176,0.008122034,0.00760227,0.004366694,0.001852566,0.000473596,0.000379644,0.000328985,0.000148825,0.000242602,0.000249867,2.40E-05,0.129489265,0.5146325,0.847999231,1.140635976,0.926450271,0.280806059,0.174491742,0.042260299,0.026654209,0.028159605,0.033349606,0.019765978,0.027193219,0.041514175,0.054081223,0.023862655,0.008297334,0.007763454,0.004014683,0.002485661,0.000585768,0.000500591,0.000377496,0.00019276,0.000271199,0.000342223,5.46E-05,0.014574477,0.080839627,0.186565191,0.276679068,0.24223595,0.076668389,0.046867337,0.011681322,0.006655082,0.006398009,0.008310245,0.004492303,0.007033877,0.006461367,0.012607489,0.006231681,0.002210004,0.001740177,0.000787703,0.000413061,0.000131729,0.000108181,8.99E-05,4.41E-05,6.88E-05,8.17E-05,2.32E-05,0.014932881,0.083475509,0.185670268,0.280769083,0.235103578,0.076418371,0.048384551,0.011244739,0.006928882,0.006242467,0.007342334,0.004602819,0.006401698,0.00645017,0.011822197,0.007249632,0.002376355,0.002224282,0.001277613,0.000542026,0.000138565,0.000111077,9.63E-05,4.35E-05,7.10E-05,7.31E-05,7.01E-06,0.029862164,0.118681962,0.195561323,0.263047739,0.213653308,0.064758083,0.040240409,0.009745858,0.00614686,0.006494027,0.007690919,0.004558331,0.006271164,0.00957379,0.01247194,0.005503086,0.001913489,0.001790369,0.000925846,0.000573231,0.000135087,0.000115444,8.71E-05,4.45E-05,6.25E-05,7.89E-05,1.26E-05
YOR098C,0,0,0,0,0,0,0,0,0.002833813,0.011219113,0.00661096,0.000505231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002242051,0.009541256,0.006042902,0.000658761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004204314,0.015272575,0.007001024,0.000849007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133865453,0.529975473,0.312292653,0.023866421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121290502,0.516162904,0.326908937,0.035637657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153852454,0.558883891,0.256195137,0.031068518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR099W,0.037113744,0.003849372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016479485,0.014210714,0.000292224,0,0,0,0,0,0,0,0,0.022068492,0.003514903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003433636,0.003117942,0,0,0,0,0,0,0,0,0,0.038879706,0.006272492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004652221,0.004041601,0,0,0,0,0,0,0,0,0,0.515858867,0.053503965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229055003,0.19752043,0.004061736,0,0,0,0,0,0,0,0,0.686743747,0.109379368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106850447,0.097026437,0,0,0,0,0,0,0,0,0,0.722053483,0.116489429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086398599,0.075058489,0,0,0,0,0,0,0,0,0
YOR104W,0.005236314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74E-05,0.000103545,9.65E-05,0,0,0,0,0.005926236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112203,0.000117908,5.98E-05,0,0,0,0,0.004635623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88E-05,5.51E-05,1.23E-05,0,0,0,0,0.956616646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683596,0.018916552,0.017630843,0,0,0,0,0.953358661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018050156,0.018967942,0.009623242,0,0,0,0,0.979675604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609114,0.011636738,0.002596517,0,0,0,0
YOR108W,0,0,0,0,0,0,0,0,0,0,0,0,0.001021431,0.059356902,0.005075643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001779595,0.070583123,0.005701892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002015674,0.094924244,0.013164448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015605333,0.906849447,0.07754522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022796441,0.904162887,0.073040672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018306937,0.862129702,0.119563361,0,0,0,0,0,0,0,0,0,0,0,0
YOR109W,0.014419647,0.00245455,0.002307024,0,0,0,0.00070062,0.001987149,0.001875055,0.004850262,0.010883913,0.03080236,0.004281215,0.003945891,0,0,0.001253192,0,0.000265159,0,0,0,0,0,0,0,0,0.011240037,0.002465746,0.000805026,0,0,0,0.00080578,0.001101499,0.000678346,0.002497657,0.008574277,0.021870206,0.00283005,0,0,0,0.00135659,0,0.000308796,0,0,0,0,0,0,0,0,0.010405458,0.002528576,0.000902577,0,0,0,0.000532026,0.001547291,0.00099958,0.004175744,0.008711061,0.026648968,0.002036635,0,0,0,0.000997186,0,0.000136704,0,0,0,0,0,0,0,0,0.180186944,0.03067189,0.028828417,0,0,0,0.008754905,0.024831283,0.023430564,0.060608549,0.136004645,0.384904226,0.053497771,0.049307593,0,0,0.015659805,0,0.003313409,0,0,0,0,0,0,0,0,0.206110591,0.045214832,0.014761911,0,0,0,0.014775725,0.020198391,0.012438957,0.045799982,0.157228069,0.401037933,0.051895133,0,0,0,0.024876028,0,0.005662447,0,0,0,0,0,0,0,0,0.174524367,0.042410258,0.015138369,0,0,0,0.008923351,0.025951767,0.016765335,0.070037201,0.146105285,0.446966796,0.03415923,0,0,0,0.016725183,0,0.002292859,0,0,0,0,0,0,0,0
YOR110W,0.000457416,0,0,0,0,0,0,0,0,0,0.004679342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341185,0,0,0,0,0,0,0,0,0,0.00418245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242559,0,0,0,0,0,0,0,0,0,0.004691705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08904761,0,0,0,0,0,0,0,0,0,0.91095239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07542279,0,0,0,0,0,0,0,0,0,0.92457721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049158117,0,0,0,0,0,0,0,0,0,0.950841883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR111W,0,0,0,0,0,0,0,0,0,0.000783855,0.005243279,0.005175418,0,0,0.004395444,0.02009201,0.006186557,0.000473228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000522127,0.003083265,0.004188791,0,0,0.010736386,0.035854897,0.010212328,0.001041819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000782295,0.004721344,0.005318781,0,0,0.006985479,0.020989438,0.010531538,0.000667349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018509065,0.123808846,0.122206453,0,0,0.103789041,0.474429967,0.146082346,0.011174282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007954449,0.046972633,0.06381498,0,0,0.163565653,0.546238696,0.155581781,0.015871808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015647076,0.094434018,0.106383649,0,0,0.139720124,0.419820473,0.210646668,0.013347992,0,0,0,0,0,0,0,0,0
YOR112W,0,0,0,0,0,0,0,0.001542841,0.004275117,0.01974894,0.010713052,0.000922576,0.00129996,0,0,0,0,0,0.000323706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180301,0.004394716,0.033462358,0.009589775,0.001577561,0,0,0,0,0,0,0.000283842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002918046,0.004614083,0.021096588,0.009621475,0.002237365,0,0,0,0,0,0,0.000325681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039737111,0.110109109,0.508649924,0.275923314,0.023761697,0.033481528,0,0,0,0,0,0.008337319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035276172,0.085983314,0.654696373,0.187625479,0.030865242,0,0,0,0,0,0,0.005553421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071497534,0.113053587,0.516905525,0.235743969,0.054819586,0,0,0,0,0,0,0.007979798,0,0,0,0,0,0,0,0
YOR115C,0.001508806,0.024036833,0.011691723,0.01042287,0.007103348,0.004640518,0.006290426,0.008261523,0.010443043,0.022314788,0.019460409,0.031585054,0,0.027442121,0.01825527,0,0,0,0,0,0,0,0,0,0,0,0,0.000542872,0.020747561,0.012232235,0.008669035,0.005157191,0.002931773,0.003940271,0.003882043,0.008616367,0.015159308,0.017550505,0.025309735,0,0.017402035,0.010615074,0,0,0,0,0,0,0,0,0,0,0,0,0.001105894,0.031147912,0.016962856,0.009358159,0.006233021,0.005182233,0.00455378,0.005677635,0.008185419,0.021519606,0.021129395,0.030471976,0,0.019799934,0.01299132,0,0,0,0,0,0,0,0,0,0,0,0,0.007415855,0.118142236,0.057465401,0.051228928,0.034913311,0.022808379,0.030917757,0.040605797,0.051328078,0.109678298,0.095648881,0.155242119,0,0.134879396,0.089725565,0,0,0,0,0,0,0,0,0,0,0,0,0.003553847,0.135821575,0.080076951,0.056750863,0.033760968,0.019192524,0.025794542,0.025413359,0.056406076,0.099238703,0.114892409,0.165687328,0,0.113920465,0.06949039,0,0,0,0,0,0,0,0,0,0,0,0,0.005691123,0.160292557,0.087293799,0.048158709,0.032076206,0.02666867,0.023434542,0.029218096,0.042123585,0.110743627,0.108735531,0.156814077,0,0.101893894,0.066855585,0,0,0,0,0,0,0,0,0,0,0,0
YOR116C,0.015513907,0.003838573,0.002787264,0.000820037,0.000811124,0,0,0.004535062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008797214,0.002289504,0.002937287,0.00053682,0.000827433,0,0,0.003871473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014619402,0.007602125,0.004834943,0.001290997,0.001110327,0,0,0.004469973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548079036,0.135610031,0.098469139,0.028970466,0.028655583,0,0,0.160215746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456767219,0.11887516,0.152509235,0.027872679,0.042961834,0,0,0.201013873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430897852,0.224067953,0.142506956,0.038051344,0.032726195,0,0,0.131749699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR117W,0.004720135,0.000228422,0,0.001009117,0.012870928,0.08228386,0.368728347,0.289866763,0.148812583,0.039811098,0.008395491,0.031665683,0.009147343,0.003297556,0.003044983,0,0.002966792,0.003186736,0.00019166,6.74E-05,1.85E-05,0,0,0,0,0,0,0.005605641,0.000196589,0,0.001113041,0.007379532,0.052134094,0.320526386,0.262069669,0.1218926,0.031409679,0.008577447,0.022782694,0.006761539,0.001635685,0.002199033,0,0,0.002779342,0.000192532,5.78E-05,9.09E-06,0,0,0,0,0,0,0.020033629,0.000562117,0.005287643,0.004880116,0.013519929,0.075716958,0.318764603,0.278045117,0.132949207,0.036544843,0.007682408,0.024416912,0.007313371,0.001547213,0.002140815,0,0,0.003547185,0.000217931,9.11E-05,2.30E-05,0,0,0,0,0,0,0.004671951,0.00022609,0,0.000998816,0.012739539,0.08144389,0.364964293,0.286907744,0.147293474,0.039404698,0.008309788,0.031342434,0.009053965,0.003263894,0.0030139,0,0.002936506,0.003154205,0.000189704,6.68E-05,1.84E-05,0,0,0,0,0,0,0.006615712,0.000232012,0,0.001313598,0.008709238,0.061528051,0.378281509,0.309291571,0.143856228,0.037069338,0.010123003,0.02688787,0.00797989,0.001930417,0.002595273,0,0,0.003280147,0.000227224,6.82E-05,1.07E-05,0,0,0,0,0,0,0.021465736,0.0006023,0.005665631,0.005228972,0.014486403,0.081129596,0.341551536,0.297921212,0.1424531,0.039157256,0.008231586,0.026162359,0.007836168,0.001657816,0.002293852,0,0,0.003800756,0.000233509,9.76E-05,2.46E-05,0,0,0,0,0,0
YOR120W,0,0,0,0,0,0,0,0,0,0,0.000148335,0,0,0,0,0,0.33535677,0.35600447,0.070801684,0.010383712,0.002492692,0.000999605,0.000212484,3.87E-05,1.90E-05,2.54E-05,0,0.025855048,0.542879032,0.349526615,0.265585055,0.114429584,0.056083767,0.011767423,0.00569247,0.017725869,0.015462124,0.01715743,0.007688496,0,0,0,0,1.175198442,1.255891478,0.26617601,0.041820466,0.00830254,0.003451956,0.000729474,0.000198422,5.90E-05,5.36E-05,0,0,0,0,0,0,0,0,0,0,0,4.85E-05,0.000385605,0,0,0,0,1.177273308,1.284233,0.267302008,0.038693751,0.007299894,0.003210723,0.000788405,0.000211824,6.69E-05,4.38E-05,0,0,0,0,0,0,0,0,0,0,0,0.000191035,0,0,0,0,0,0.431892041,0.458483354,0.091182544,0.013372751,0.003210235,0.001287349,0.000273649,4.99E-05,2.45E-05,3.27E-05,0,0.006182853,0.129821503,0.083584128,0.063510744,0.027364145,0.013411605,0.002814005,0.00136127,0.00423888,0.003697539,0.004102946,0.00183859,0,0,0,0,0.281031352,0.3003279,0.063652062,0.010000747,0.00198543,0.000825484,0.000174443,4.74E-05,1.41E-05,1.28E-05,0,0,0,0,0,0,0,0,0,0,0,1.75E-05,0.000138729,0,0,0,0,0.423546988,0.462027819,0.0961671,0.01392083,0.002626279,0.00115512,0.000283644,7.62E-05,2.41E-05,1.58E-05,0
YOR122C,0.000720148,0.001327956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014202454,0.03575027,0.095755259,0.139601851,0.204731862,0.098256061,0.012461173,0.003617789,0.004294519,0.002123379,0.000108313,0.0007052,0.000702668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015007927,0.028835938,0.077162666,0.120625655,0.166928902,0.077848235,0.010278419,0.003844744,0.00555077,0.003168303,0.000214838,0.000755061,0.000927077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01168362,0.027927011,0.068141059,0.103847525,0.154664466,0.071146328,0.009191126,0.002623782,0.002702892,0.001613527,7.76E-05,0.001174887,0.002166497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023170617,0.058324838,0.156220079,0.227753676,0.334010142,0.160300017,0.020329801,0.005902248,0.007006301,0.00346419,0.000176707,0.001380378,0.001375423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029376949,0.056444295,0.151040425,0.236116132,0.326751442,0.152382378,0.020119274,0.007525812,0.010865236,0.006201727,0.00042053,0.001658378,0.002036185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025661304,0.061337453,0.149661522,0.22808537,0.339697091,0.156262142,0.020186918,0.00576274,0.005936493,0.003543868,0.000170537
YOR123C,0.009335673,0.030266984,0.030899416,0.025008986,0.013046682,0.005769025,0.002914892,0.003731282,0.000192935,0.00424775,0.001094953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008686032,0.022862641,0.02701366,0.019670547,0.0083716,0.004071201,0.001962562,0.002033972,0.000149425,0.004859162,0.001296848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007456224,0.037075705,0.027841537,0.021824437,0.008901603,0.003641483,0.002948409,0.001986871,0.000177383,0.006323429,0.002274608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073794785,0.23924847,0.244247596,0.19768609,0.10312883,0.045601845,0.023041061,0.029494303,0.001525076,0.033576774,0.008655169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08601935,0.226412885,0.26752118,0.194801001,0.08290547,0.040317846,0.019435609,0.020142795,0.001479784,0.048121158,0.012842922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061902197,0.307805608,0.231142768,0.181188306,0.07390185,0.030231899,0.024477936,0.016495169,0.001472651,0.052497634,0.018883983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR124C,0,0,0,0,0,0,0,0.007074258,0.121560383,0.068992419,0.117616758,0.033028515,0,0,0,0,0,0,0.000556824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006361807,0.113753277,0.062899108,0.099511509,0.032208456,0,0,0,0,0,0,0.000493623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007872289,0.130322614,0.067492207,0.120011665,0.039195674,0,0,0,0,0,0,0.000413182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020280009,0.348481141,0.197782833,0.337175821,0.094683929,0,0,0,0,0,0,0.001596267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02018162,0.360860571,0.199535421,0.315681279,0.102175183,0,0,0,0,0,0,0.001565925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021549753,0.356747582,0.18475444,0.328522196,0.107294976,0,0,0,0,0,0,0.001131053,0,0,0,0,0,0,0,0
YOR126C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014407698,0.037698708,0.013285556,0.001275284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012256404,0.024296674,0.008842555,0.000876281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008481538,0.022303473,0.012137538,0.001727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216113586,0.565475708,0.199281614,0.019129092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264877826,0.525084702,0.191099829,0.018937642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189956813,0.499519881,0.27183844,0.038684866,0,0,0,0,0,0,0,0
